title,cleaned_title,sentiment_label,source
Implementation of the project will be carried out by the Finnish company YIT in association with the investment fund Evli Property Investment Russia ( EPI ) .,implementation of the project will be carried out by the finnish company yit in association with the investment fund evli property investment russia epi,neutral,financial_phrasebank
"In 2006 , 452 million tonnes CO2 of EUA ( EU Allowance ; emissions credit in EU ) was traded with an underlying market value approx .",in 2006 452 million tonne co2 of eua eu allowance emission credit in eu wa traded with an underlying market value approx,neutral,financial_phrasebank
"In 2007 Talentum will disclose three Interim Reports - Q1 ( January - March ) on Friday , 27 April , 2007 - Q2 ( April - June ) on Friday , 20 July , 2007 - Q3 ( July - September ) on Friday , 26 October , 2007 .",in 2007 talentum will disclose three interim report q1 january march on friday 27 april 2007 q2 april june on friday 20 july 2007 q3 july september on friday 26 october 2007,neutral,financial_phrasebank
"In 2008 , the steel industry accounted for 64 percent of the cargo volumes transported , whereas the energy industry accounted for 28 percent and other industries for 8 percent .",in 2008 the steel industry accounted for 64 percent of the cargo volume transported whereas the energy industry accounted for 28 percent and other industry for 8 percent,neutral,financial_phrasebank
"In a letter to Economic Affairs Minister , the listed Estonian shipping company Tallink asks for the approval to be entitled to a 15 % cut in port fees in 2010 .",in a letter to economic affair minister the listed estonian shipping company tallink asks for the approval to be entitled to a 15 cut in port fee in 2010,neutral,financial_phrasebank
"In a recent interview with the Financial Times ( FT ) , Sampo 's board chairman Bjorn Wahlroos said If P&C was certainly for sale and the price had been set at SEK 85 billion , confirming earlier statements .",in a recent interview with the financial time ft sampo s board chairman bjorn wahlroos said if pc wa certainly for sale and the price had been set at sek 85 billion confirming earlier statement,neutral,financial_phrasebank
"In a release on Oct. 28 , Peab said the two businesses will continue to be conducted under the brands Cliffton and Stockholm Entreprenad , both part of the Peab Group .",in a release on oct 28 peab said the two business will continue to be conducted under the brand cliffton and stockholm entreprenad both part of the peab group,neutral,financial_phrasebank
"In addition , a further 29 employees can be laid off until further notice and the whole workforce can be laid off for short periods if needed .",in addition a further 29 employee can be laid off until further notice and the whole workforce can be laid off for short period if needed,negative,financial_phrasebank
"In addition , MIDs are always online and enable full Internet browsing .",in addition mids are always online and enable full internet browsing,neutral,financial_phrasebank
"In addition , the contract includes modification of the effluent treatment plant at Follum .",in addition the contract includes modification of the effluent treatment plant at follum,neutral,financial_phrasebank
In addition the deal includes a call option which will enable Maritim Food AS to increase its holding in Sandanger AS to 51 % in the future .,in addition the deal includes a call option which will enable maritim food a to increase it holding in sandanger a to 51 in the future,positive,financial_phrasebank
"In connection with the deal , Digia will employ 19 persons from Nokia in Oslo and in Silicon Valley in the USA .",in connection with the deal digia will employ 19 person from nokia in oslo and in silicon valley in the usa,neutral,financial_phrasebank
"In his current position , Manty has worked since 1996 .",in his current position manty ha worked since 1996,neutral,financial_phrasebank
"In terms of power generation , Fortum produced 39.3 TWh of electricity during the first nine months of 2006 , compared with 38.0 TWh during the same period in 2005 , according to figures released in the group 's latest financial results .",in term of power generation fortum produced 393 twh of electricity during the first nine month of 2006 compared with 380 twh during the same period in 2005 according to figure released in the group s latest financial result,neutral,financial_phrasebank
"In the financial statement for the first quarter of 2010 , Tikkurila is reported under discontinued operations .",in the financial statement for the first quarter of 2010 tikkurila is reported under discontinued operation,neutral,financial_phrasebank
"In the fourth quarter of 2006 , OKO Banks expects the operating environment for Banking and Investment Services to remain similar to that in January-September 2006 .",in the fourth quarter of 2006 oko bank expects the operating environment for banking and investment service to remain similar to that in januaryseptember 2006,neutral,financial_phrasebank
In the meantime the CEO 's duties will be assumed by Outotec 's Deputy CEO Seppo Rantakari .,in the meantime the ceo s duty will be assumed by outotec s deputy ceo seppo rantakari,neutral,financial_phrasebank
"In the sinter plant , limestone and coke breeze are mixed with the iron ore concentrate and sintered into lump form or sinter for use in the blast furnaces as a raw material for iron-making .",in the sinter plant limestone and coke breeze are mixed with the iron ore concentrate and sintered into lump form or sinter for use in the blast furnace a a raw material for ironmaking,neutral,financial_phrasebank
"In this way , the industry 's starting point has been the consumers ' needs .",in this way the industry s starting point ha been the consumer need,neutral,financial_phrasebank
"In total , more than 3000 surveillance cameras will be handled and managed according to a variety of needs , the company said .",in total more than 3000 surveillance camera will be handled and managed according to a variety of need the company said,neutral,financial_phrasebank
"In volume , the focus is already outside Finland , as 60 % of the group 's products are made in Poland and the Baltic countries .",in volume the focus is already outside finland a 60 of the group s product are made in poland and the baltic country,neutral,financial_phrasebank
"Incap , headquartered in Oulu , Finland , is a electronics contract manufacturer with some 750 employees in Finland , Estonia and India .",incap headquartered in oulu finland is a electronics contract manufacturer with some 750 employee in finland estonia and india,neutral,financial_phrasebank
Incap Contract Manufacturing is a subsidiary of Incap Corporation of Finland .,incap contract manufacturing is a subsidiary of incap corporation of finland,neutral,financial_phrasebank
"Includes company and brand share data by category , as well as distribution channel data .",includes company and brand share data by category a well a distribution channel data,neutral,financial_phrasebank
"Indigo and Somoncom serve 377,000 subscribers and had a market share of approximately 27 % as of May 2007 .",indigo and somoncom serve 377000 subscriber and had a market share of approximately 27 a of may 2007,neutral,financial_phrasebank
"industry in Asia + Pakistan , Malaysia , Taiwan and Philippines Today , Global Research & Data Services is going to publish several market analyses about the cement markets in Asia .",industry in asia pakistan malaysia taiwan and philippine today global research data service is going to publish several market analysis about the cement market in asia,neutral,financial_phrasebank
"Intellisync Wireless Email from Nokia is a full-featured wireless e-mail solution that connects users to their e-mail , calendar , contacts , notes and task lists while away from the office , according to the company .",intellisync wireless email from nokia is a fullfeatured wireless email solution that connects user to their email calendar contact note and task list while away from the office according to the company,neutral,financial_phrasebank
Investment management and investment advisory services are the company 's sole line of business .,investment management and investment advisory service are the company s sole line of business,neutral,financial_phrasebank
Investments are not disclosed .,investment are not disclosed,neutral,financial_phrasebank
Investments in product development stood at 6.0 mln euro ( $ 8.8 mln ) .,investment in product development stood at 60 mln euro 88 mln,neutral,financial_phrasebank
"ISMS does not disclose its financial results , the daily said .",ism doe not disclose it financial result the daily said,neutral,financial_phrasebank
"It also includes the installation of new equipment , training and start-up services , as well as service work of the shoe press delivered by Vaahto in 2001 .",it also includes the installation of new equipment training and startup service a well a service work of the shoe press delivered by vaahto in 2001,neutral,financial_phrasebank
"It currently employs about 750 people and expects headcount to reach 1,000 by end of 2007 .",it currently employ about 750 people and expects headcount to reach 1000 by end of 2007,positive,financial_phrasebank
It has been agreed with the company 's Board of Directors that she will be available in an advisory role .,it ha been agreed with the company s board of director that she will be available in an advisory role,neutral,financial_phrasebank
It is also in the process of taking a seat on CapMan 's board - a course which has the support of CapMan management .,it is also in the process of taking a seat on capman s board a course which ha the support of capman management,neutral,financial_phrasebank
"It is also set to launch a messaging service in the next few days , which would enable users to access their e-mail accounts on MS Exchange .",it is also set to launch a messaging service in the next few day which would enable user to access their email account on m exchange,neutral,financial_phrasebank
"It is Estonia 's second-largest meat processing company by market share ( according to AC Nielsen 's 2008 data , 13 percent ) .",it is estonia s secondlargest meat processing company by market share according to ac nielsen s 2008 data 13 percent,neutral,financial_phrasebank
It is expected to be online by 2011 .,it is expected to be online by 2011,neutral,financial_phrasebank
"It rose by 15.7 % and by 24.8 % in Finland and abroad , respectively , to EUR 7 million and EUR 4.2 million , due to a 40 % growth in Russia .",it rose by 157 and by 248 in finland and abroad respectively to eur 7 million and eur 42 million due to a 40 growth in russia,positive,financial_phrasebank
It 's not .,it s not,neutral,financial_phrasebank
It was decided that the auditors are reimbursed according to invoice .,it wa decided that the auditor are reimbursed according to invoice,neutral,financial_phrasebank
It will report full-year results on August 22 .,it will report fullyear result on august 22,neutral,financial_phrasebank
"Its annual capacity is some 10,000 MW .",it annual capacity is some 10000 mw,neutral,financial_phrasebank
"Its main business area , the Glass Machinery Group of Glaston Technologies , is the global market leader in glass processing machines .",it main business area the glass machinery group of glaston technology is the global market leader in glass processing machine,positive,financial_phrasebank
Its market share is 6 percent according to AC Nielsen 's 2008 data .,it market share is 6 percent according to ac nielsen s 2008 data,neutral,financial_phrasebank
"Its product portfolio comprises harvesters , forwarders , harvester heads , as well as cranes and loaders .",it product portfolio comprises harvester forwarders harvester head a well a crane and loader,neutral,financial_phrasebank
"Janis Arbidans , CEO of YIT Celtnieciba , said the company was focusing on housing and real estate development market .",janis arbidans ceo of yit celtnieciba said the company wa focusing on housing and real estate development market,neutral,financial_phrasebank
"Jeder Beta-Tester erh+Ælt kostenlos sechs Monate lang Updates und hat laut eigener Aussage die M+¦glichkeit , die finale Version zu beeinflussen .",jeder betatester erhlt kostenlos sechs monate lang update und hat laut eigener aussage die mglichkeit die finale version zu beeinflussen,neutral,financial_phrasebank
"Jobs will not be transferred from Finland , however .",job will not be transferred from finland however,positive,financial_phrasebank
Joint procurement will be later extended to the factories in the Baltic countries .,joint procurement will be later extended to the factory in the baltic country,neutral,financial_phrasebank
"Jon Risfelt has previously held operational executive positions in Europolitan , Ericsson , SAS , American Express card and travel divisions , as well as Nyman & Schultz ( CEO ) , Vodafone Sweden ( CEO ) , and Gambro Renal Products ( CEO ) .",jon risfelt ha previously held operational executive position in europolitan ericsson sa american express card and travel division a well a nyman schultz ceo vodafone sweden ceo and gambro renal product ceo,neutral,financial_phrasebank
"Kaleva Kustannus Oy ( business ID 0187274-0 ) has , according to its notice , on 10 August 2009 acquired 4,458,000 Alma Media shares .",kaleva kustannus oy business id 01872740 ha according to it notice on 10 august 2009 acquired 4458000 alma medium share,neutral,financial_phrasebank
Karppinen expects the consolidation trend to continue in the Finnish market .,karppinen expects the consolidation trend to continue in the finnish market,neutral,financial_phrasebank
Kaupthing forecasts a significant price increase for printing paper in 2007 .,kaupthing forecast a significant price increase for printing paper in 2007,positive,financial_phrasebank
"Kaupthing forecasts that Finnish-Swedish Stora Enso will close its mill in Reisholz , in Germany .",kaupthing forecast that finnishswedish stora enso will close it mill in reisholz in germany,neutral,financial_phrasebank
Kemira shares closed at (  x20ac ) 16.66 ( $ 22US .71 ) .,kemira share closed at x20ac 1666 22us 71,neutral,financial_phrasebank
KESKO FOOD LTD PRESS RELEASE 04.01.2006 AT 13.00 Kesko Food Ltd is launching a major TV campaign to recruit as many as one hundred new K-food retailers .,kesko food ltd press release 04012006 at 1300 kesko food ltd is launching a major tv campaign to recruit a many a one hundred new kfood retailer,positive,financial_phrasebank
"Kesko has about 2,000 stores engaged in chain operations in the Nordic and Baltic countries , Russia , and Belarus .",kesko ha about 2000 store engaged in chain operation in the nordic and baltic country russia and belarus,neutral,financial_phrasebank
Kirsi Rantanen was previously development director for HK Ruokatalo 's poultry business .,kirsi rantanen wa previously development director for hk ruokatalo s poultry business,neutral,financial_phrasebank
"Koduextra is operating a retail chain of 11 stores , controlled by Finnish Non-Food Center KY , Rukax OY , and Scan-Tukka OY .",koduextra is operating a retail chain of 11 store controlled by finnish nonfood center ky rukax oy and scantukka oy,neutral,financial_phrasebank
"Koff 's market share of the volume of the market was 23.4 % , Karhu 's 21.4 % .",koff s market share of the volume of the market wa 234 karhu s 214,neutral,financial_phrasebank
"L+Ænnen Tehtaat 's Food Division was reorganised into two strategic business units , Apetit Frozen Foods and Jams , and Apetit Fish .",lnnen tehtaat s food division wa reorganised into two strategic business unit apetit frozen food and jam and apetit fish,neutral,financial_phrasebank
"Last year , the firm also acquired Realprojekti Oy , a real estate development company , to advise CapMan on its property activities .",last year the firm also acquired realprojekti oy a real estate development company to advise capman on it property activity,neutral,financial_phrasebank
"Later on , about 150 Finnish-made houses will be build in the area .",later on about 150 finnishmade house will be build in the area,neutral,financial_phrasebank
Lemmink+Æinen started the manufacture of roofing felt in 1920 and the production of asphalt in the 1930s .,lemminkinen started the manufacture of roofing felt in 1920 and the production of asphalt in the 1930s,neutral,financial_phrasebank
"Like all other mechanical pipettors from Biohit , also Proline Plus is CE-IVD marked and comes with a 3-year warranty .",like all other mechanical pipettors from biohit also proline plus is ceivd marked and come with a 3year warranty,neutral,financial_phrasebank
"LONDON ( AFX ) - Intertek Group PLC , a testing and inspection company , said its commercial and electrical division has bought Finland-based company Natlabs Oy from Etteplan Oyj for 1.3 mln eur in cash .",london afx intertek group plc a testing and inspection company said it commercial and electrical division ha bought finlandbased company natlabs oy from etteplan oyj for 13 mln eur in cash,neutral,financial_phrasebank
"Loudeye Corp. , up $ 2.56 at $ 4.33 Nokia Corp. , down 10 cents at $ 19.46 Nokia agreed to buy the digital music distributor for $ 60 million .",loudeye corp up 256 at 433 nokia corp down 10 cent at 1946 nokia agreed to buy the digital music distributor for 60 million,neutral,financial_phrasebank
( A spokesperson told WWD to expect a 50-50 mix of clothing and home decor . ),a spokesperson told wwd to expect a 5050 mix of clothing and home decor,neutral,financial_phrasebank
"( ADP News ) - Dec 11 , 2008 - Finnish power-supply solutions provider Efore Oyj ( OMX : EFO1V ) said yesterday it opened a technology research and development ( R&D ) laboratory at Helsinki University of Technology .",adp news dec 11 2008 finnish powersupply solution provider efore oyj omx efo1v said yesterday it opened a technology research and development rd laboratory at helsinki university of technology,neutral,financial_phrasebank
"( ADP News ) - Nov 28 , 2008 - Finnish power-supply solutions provider Efore Oyj ( OMX : EFO1V ) announced today the launch of OPUS DC , the latest power system in its OPUS product line .",adp news nov 28 2008 finnish powersupply solution provider efore oyj omx efo1v announced today the launch of opus dc the latest power system in it opus product line,positive,financial_phrasebank
"( ADP News ) - Nov 3 , 2008 - Finnish cargo handling systems and services company Cargotec Oyj ( OMX : CGCBV ) said today that it acquired 80 % stakes in Italian service companies CVS Technoports Srl and CVS Service Srl from Italian handli",adp news nov 3 2008 finnish cargo handling system and service company cargotec oyj omx cgcbv said today that it acquired 80 stake in italian service company cv technoports srl and cv service srl from italian handli,positive,financial_phrasebank
"( ADP News ) - Nov 3 , 2008 - Finnish paper , packaging and forest products company Stora Enso Oyj ( OMX : STERV ) said today that it would invest EUR 137 million ( USD 176.6 m ) in the building of a power plant at its Ostroleka Mi",adp news nov 3 2008 finnish paper packaging and forest product company stora enso oyj omx sterv said today that it would invest eur 137 million usd 1766 m in the building of a power plant at it ostroleka mi,neutral,financial_phrasebank
"( ADPnews ) - Nov 9 , 2009 - Four companies have agreed to buy for a combined SEK 5.9 billion ( USD 854m-EUR 571.8 m ) all drug stores offered for sale as part of the restructuring of Swedish stated-owned pharmacy monopoly Apoteket AB , t",adpnews nov 9 2009 four company have agreed to buy for a combined sek 59 billion usd 854meur 5718 m all drug store offered for sale a part of the restructuring of swedish statedowned pharmacy monopoly apoteket ab t,positive,financial_phrasebank
( The acquisition sum has not been disclosed . ),the acquisition sum ha not been disclosed,neutral,financial_phrasebank
"Luna took fifth place on six-under 207 , a shot behind Spain 's Beatriz Recari and Germany 's Martina Eberl , while Welsh player Becky Brewerton was the highest-placed British finisher , sharing seventh place on three-under 210 after shooting 71 .",luna took fifth place on sixunder 207 a shot behind spain s beatriz recari and germany s martina eberl while welsh player becky brewerton wa the highestplaced british finisher sharing seventh place on threeunder 210 after shooting 71,neutral,financial_phrasebank
"Maggie Ramsey 's wait - and those of thousands of Oregon and Washington guides , anglers and others who flock to his frequent seminars - is nearly over .",maggie ramsey s wait and those of thousand of oregon and washington guide angler and others who flock to his frequent seminar is nearly over,neutral,financial_phrasebank
"MANAVIGATOR-November 1 , 2010-Deal snapshot : SWEDISH PEAB BUYS EQUIPMENT RENTAL FIRM CRAMO Swedish construction company Peab AB ( STO : PEAB B ) announced the acquisition of equipment rental company Cramo Entreprenadmaskiner AB from Finnish group Cramo Oyj ( HEL : CRA1V ) .",manavigatornovember 1 2010deal snapshot swedish peab buy equipment rental firm cramo swedish construction company peab ab sto peab b announced the acquisition of equipment rental company cramo entreprenadmaskiner ab from finnish group cramo oyj hel cra1v,neutral,financial_phrasebank
"Marathon now has a 4.6 percent stake in PLX , it said , according to Bloomberg .",marathon now ha a 46 percent stake in plx it said according to bloomberg,neutral,financial_phrasebank
Market data and analytics are derived from primary and secondary research .,market data and analytics are derived from primary and secondary research,neutral,financial_phrasebank
"Martela said plans to expand its recycled furniture business elsewhere in Finland , too .",martela said plan to expand it recycled furniture business elsewhere in finland too,positive,financial_phrasebank
"May 29 , 2010 ( CompaniesandMarkets.com delivered by Newstex ) -- This report provides key data and information on the meat , fish and poultry market in Finland .",may 29 2010 companiesandmarketscom delivered by newstex this report provides key data and information on the meat fish and poultry market in finland,neutral,financial_phrasebank
"Meanwhile , Alfa owns 25.1 % of MegaFon through Altimo , and 4.99 % of Turkcell via an 18.5 % stake in Cukurova Holding .",meanwhile alfa owns 251 of megafon through altimo and 499 of turkcell via an 185 stake in cukurova holding,neutral,financial_phrasebank
"Mercator will use the software for its logistic , retail and wholesale operations in Slovenia and its other markets in southeastern Europe .",mercator will use the software for it logistic retail and wholesale operation in slovenia and it other market in southeastern europe,neutral,financial_phrasebank
Metsa-Botnia will sell 82.1 % of its stake in the Uruguayan companies and Metsaliitto -- 5.5 % .,metsabotnia will sell 821 of it stake in the uruguayan company and metsaliitto 55,neutral,financial_phrasebank
"Metso Foundries Jyvaskyla , Inc. will begin personnel negotiations on temporary lay-offs and personnel reductions in Jyvaskyla , Finland .",metso foundry jyvaskyla inc will begin personnel negotiation on temporary layoff and personnel reduction in jyvaskyla finland,negative,financial_phrasebank
"Metso Foundries Jyvaskyla Oy will discontinue production on this line by 30 September 2008 , the company said .",metso foundry jyvaskyla oy will discontinue production on this line by 30 september 2008 the company said,neutral,financial_phrasebank
Metso Foundries Jyvaskyla Oy will discontinue production on this line by 30 September 2008 .,metso foundry jyvaskyla oy will discontinue production on this line by 30 september 2008,neutral,financial_phrasebank
"Metso Oyj said it has sold its spreader roll manufacturing business and related assets in the town of Nokia , southern Finland , to a group of Finnish investors , who will operate the business under the name of Finbow Oy .",metso oyj said it ha sold it spreader roll manufacturing business and related asset in the town of nokia southern finland to a group of finnish investor who will operate the business under the name of finbow oy,neutral,financial_phrasebank
"Microsoft also churned up its courtship , agreeing to use the Navteq mapping service , which is offered by a company Nokia bought for $ 8.1 billion a few years ago .",microsoft also churned up it courtship agreeing to use the navteq mapping service which is offered by a company nokia bought for 81 billion a few year ago,positive,financial_phrasebank
Microsoft last week also issued the first patch for the Windows 7 operating system beta it had released days earlier .,microsoft last week also issued the first patch for the window 7 operating system beta it had released day earlier,neutral,financial_phrasebank
"More than 50,000 tonnes of asphalt mix will be used in the contract .",more than 50000 tonne of asphalt mix will be used in the contract,neutral,financial_phrasebank
"M-real , which is part of Finnish paper maker Metsaliitto Group , is due to release its second-quarter report at around 12:00 EET on 5 August 2010 .",mreal which is part of finnish paper maker metsaliitto group is due to release it secondquarter report at around 1200 eet on 5 august 2010,neutral,financial_phrasebank
"M-real Corporation Stock Exchange Release 27 August 2009 at 3.15 pm M-real has received the EUR 190 million cash payment from Sappi M-real Corporation , a part of Mets+Æliitto Group , divested its Graphic Papers business to Sappi Limited at the end of 2008 for EUR 750 million .",mreal corporation stock exchange release 27 august 2009 at 315 pm mreal ha received the eur 190 million cash payment from sappi mreal corporation a part of metsliitto group divested it graphic paper business to sappi limited at the end of 2008 for eur 750 million,neutral,financial_phrasebank
"N +1 Group will pay EUR16 .5 m of the transaction price upon closing , and the remaining sum in 2012 .",n 1 group will pay eur16 5 m of the transaction price upon closing and the remaining sum in 2012,neutral,financial_phrasebank
"National Conciliator Juhani Salonius , who met both parties on Wednesday , said they were too far apart in their views for him to propose mediation .",national conciliator juhani salonius who met both party on wednesday said they were too far apart in their view for him to propose mediation,negative,financial_phrasebank
ND = Not disclosed .,nd not disclosed,neutral,financial_phrasebank
Negotiations with representatives of the personnel regarding the restructuring process have now been ended .,negotiation with representative of the personnel regarding the restructuring process have now been ended,neutral,financial_phrasebank
Neither of the companies use genetically engineered soy at the moment .,neither of the company use genetically engineered soy at the moment,neutral,financial_phrasebank
"Neste Oil will publish its third quarter 2008 results on Friday , 24 October 2008 at approximately 9 am ( EET ) .",neste oil will publish it third quarter 2008 result on friday 24 october 2008 at approximately 9 am eet,neutral,financial_phrasebank
"New Delhi , Feb. 12 -- Korteniemi Anneli , Helokunnas Tuija , Peltola Marjo , Keskinen Jukka , Salminen Jussi , Tusa Kia and Janhonen Risto of Nokia Telecommunications Oy , Espoo , Finland have developed cable adjustment device .",new delhi feb 12 korteniemi anneli helokunnas tuija peltola marjo keskinen jukka salminen jussi tusa kia and janhonen risto of nokia telecommunication oy espoo finland have developed cable adjustment device,neutral,financial_phrasebank
New Novator products are supposed to be exported .,new novator product are supposed to be exported,neutral,financial_phrasebank
New product launches in Finland will more than double from 2005 .,new product launch in finland will more than double from 2005,positive,financial_phrasebank
"Niina Nenonen , Marimekko 's current director for clothing , bags and accessories lines , will take up this role .",niina nenonen marimekko s current director for clothing bag and accessory line will take up this role,neutral,financial_phrasebank
No changes in media activity were seen in October compared with September .,no change in medium activity were seen in october compared with september,neutral,financial_phrasebank
No decision on such sale of the now issued or existing treasury shares to YA Global has been made yet .,no decision on such sale of the now issued or existing treasury share to ya global ha been made yet,neutral,financial_phrasebank
No financial detail were available .,no financial detail were available,neutral,financial_phrasebank
No financial details were revealed .,no financial detail were revealed,neutral,financial_phrasebank
No financial information was provided .,no financial information wa provided,neutral,financial_phrasebank
No other ev3 devices were involved in this action .,no other ev3 device were involved in this action,neutral,financial_phrasebank
Nokia is also negotiating the product portfolio of the new company .,nokia is also negotiating the product portfolio of the new company,neutral,financial_phrasebank
"Nordea Pankki Suomi Oyj , according to previously announced , has made forward contracts on Alma Media Corporation shares .",nordea pankki suomi oyj according to previously announced ha made forward contract on alma medium corporation share,neutral,financial_phrasebank
Nordea 's chairman of the board Hans Dalborg has informed the nomination committee that he will not be up for re-election at the Annual General Meeting in 2011 .,nordea s chairman of the board han dalborg ha informed the nomination committee that he will not be up for reelection at the annual general meeting in 2011,neutral,financial_phrasebank
Nordea was the cheapest also for a couple in their 30s with debt .,nordea wa the cheapest also for a couple in their 30 with debt,neutral,financial_phrasebank
"NORDIC BUSINESS REPORT-17 January 2006-Efore Plc inaugurates new plant in Estonia -_ 1998-2006 M2 COMMUNICATIONS LTD Finnish power electronics manufacturer Efore Plc said on Tuesday ( 17 January ) that it was inaugurating its new plant in Parnu , Estonia .",nordic business report17 january 2006efore plc inaugurates new plant in estonia 19982006 m2 communication ltd finnish power electronics manufacturer efore plc said on tuesday 17 january that it wa inaugurating it new plant in parnu estonia,neutral,financial_phrasebank
"Nordstjernan will make the offer in approximately one month , in September 2007 .",nordstjernan will make the offer in approximately one month in september 2007,neutral,financial_phrasebank
Number of offers received for this contract is two .,number of offer received for this contract is two,neutral,financial_phrasebank
Odell has not contacted the State of Finland in this issue .,odell ha not contacted the state of finland in this issue,neutral,financial_phrasebank
"Okhta Center area is expected to have about 700,000 square metres of office premises by 2016 .",okhta center area is expected to have about 700000 square metre of office premise by 2016,neutral,financial_phrasebank
Okmetic has used the furnaces for the contract manufacturing of solar crystals .,okmetic ha used the furnace for the contract manufacturing of solar crystal,neutral,financial_phrasebank
Okmetic revised its 2010 financial outlook based on its order book .,okmetic revised it 2010 financial outlook based on it order book,neutral,financial_phrasebank
"On 25 August 2009 , Sampo 's stake in Nordea was 19.45 % .",on 25 august 2009 sampo s stake in nordea wa 1945,neutral,financial_phrasebank
"On the other hand , Montevideo said that having the two mills working in the area will generate jobs .",on the other hand montevideo said that having the two mill working in the area will generate job,positive,financial_phrasebank
"On Wednesday he announced that the government would propose granting a licence for two reactors , one to be built by Fennovoima , and the other by TVO .",on wednesday he announced that the government would propose granting a licence for two reactor one to be built by fennovoima and the other by tvo,positive,financial_phrasebank
"One can also apply for jobs directly from the iPad , select which CV to attach and which covering letter is most appropriate for each position .",one can also apply for job directly from the ipad select which cv to attach and which covering letter is most appropriate for each position,neutral,financial_phrasebank
"One price category is for calls on the preferred operator 's network , and another for calls on other operators ' networks .",one price category is for call on the preferred operator s network and another for call on other operator network,neutral,financial_phrasebank
"Operators only need to learn how to use one device for multiple levels of applications , including voice-directed operations .",operator only need to learn how to use one device for multiple level of application including voicedirected operation,neutral,financial_phrasebank
"Originally posted to the PCMag.com security blog , Security Watch .",originally posted to the pcmagcom security blog security watch,neutral,financial_phrasebank
Oriola-KD is a spin-off of Finnish pharmaceutical group Orion Oyj 's wholesale division .,oriolakd is a spinoff of finnish pharmaceutical group orion oyj s wholesale division,neutral,financial_phrasebank
"OTHER  North-Rhine Westphalia - Is to issue a benchmark , 5 year fixed rate deal in Euros .",other northrhine westphalia is to issue a benchmark 5 year fixed rate deal in euro,neutral,financial_phrasebank
Other details were not provided .,other detail were not provided,neutral,financial_phrasebank
"Our objective is to yield a significant part of our turnover in Russia in a couple of years , '' says Solteq 's Managing Director Hannu Ahola .",our objective is to yield a significant part of our turnover in russia in a couple of year say solteq s managing director hannu ahola,neutral,financial_phrasebank
"Outotec is currently delivering a new oil shale processing plant for Eesti Energia in Estonia based on Enefit technology , which has been developed jointly by Eesti Energia and Outotec .",outotec is currently delivering a new oil shale processing plant for eesti energia in estonia based on enefit technology which ha been developed jointly by eesti energia and outotec,neutral,financial_phrasebank
"PA ) , JPMorgan Chase and Co ( NYSE : JPM ) and Pohjoa Bank are joint lead-managers on the senior , unsecured deal .",pa jpmorgan chase and co nyse jpm and pohjoa bank are joint leadmanagers on the senior unsecured deal,neutral,financial_phrasebank
Panostaja did not disclose the purchase price .,panostaja did not disclose the purchase price,neutral,financial_phrasebank
Pharmaceutical market in Belgium Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Belgium .,pharmaceutical market in belgium global research data service published recently a market analysis about the pharmaceutical market in belgium,neutral,financial_phrasebank
Pharmaceutical market in Poland Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Poland .,pharmaceutical market in poland global research data service published recently a market analysis about the pharmaceutical market in poland,neutral,financial_phrasebank
Philips was not available to comment on the report .,philip wa not available to comment on the report,neutral,financial_phrasebank
Pohjola and cooperative banks have continued to combine their branch office network .,pohjola and cooperative bank have continued to combine their branch office network,neutral,financial_phrasebank
Pohjola will act as the manager of the issue and the bond will be listed on NASDAQ OMX Helsinki Ltd. .,pohjola will act a the manager of the issue and the bond will be listed on nasdaq omx helsinki ltd,neutral,financial_phrasebank
Ponsse will divide its sales and maintenance service network into six geographical areas .,ponsse will divide it sale and maintenance service network into six geographical area,neutral,financial_phrasebank
"POYRY PLCCompany Announcement 10 December 2010 at 4.10 p.m. Pursuant to Poyry PLC 's stock option program 2004 , 63 792 new shares of the company have been subscribed since 27 October 2010 with stock options 2004B .",poyry plccompany announcement 10 december 2010 at 410 pm pursuant to poyry plc s stock option program 2004 63 792 new share of the company have been subscribed since 27 october 2010 with stock option 2004b,neutral,financial_phrasebank
"Presentation materials will be posted on the company 's website : www.seahawkdrilling.com in the `` Investor Relations '' section , on the `` Webcast & Presentations '' tab .",presentation material will be posted on the company s website wwwseahawkdrillingcom in the investor relation section on the webcast presentation tab,neutral,financial_phrasebank
"Previously , Grimaldi held a 46.43 pct stake in the Finnish company following the takeover bid launched in November 2006 .",previously grimaldi held a 4643 pct stake in the finnish company following the takeover bid launched in november 2006,neutral,financial_phrasebank
"Price talk is in the mid-market swaps plus 105 bps area and the leads are Barclays , BNPP , UBS and CBA .",price talk is in the midmarket swap plus 105 bps area and the lead are barclays bnpp ubs and cba,neutral,financial_phrasebank
"Prior to the transaction , whose financial terms have not been disclosed , Alma Media owned 40 % of Kotikokki net .",prior to the transaction whose financial term have not been disclosed alma medium owned 40 of kotikokki net,neutral,financial_phrasebank
"production facilities 6 July 2010 - Finnish investment group Neomarkka Oyj ( HEL : NEMBV ) said today that it will buy the former production facilities of Kuitu Finland Ltd , as part of negotiations on the option to invest in specialty cellulose fiber business .",production facility 6 july 2010 finnish investment group neomarkka oyj hel nembv said today that it will buy the former production facility of kuitu finland ltd a part of negotiation on the option to invest in specialty cellulose fiber business,neutral,financial_phrasebank
